,FieldID,date,NDVI,Year,Month,NDVI_Sep
20808,WC10,2011-06-28,0.3647678164566748,2011,6,0.2939854880461308
20809,WC14,2011-06-28,0.2403934211718182,2011,6,0.2196817702092075
20811,WC27,2011-06-28,0.1389199751188509,2011,6,0.1226896427453478
16554,WC27,2011-06-28,0.1390353019185531,2011,6,0.1226896427453478
20810,WC7,2011-06-28,0.2000686251544866,2011,6,0.4306274282093201
16552,WC14,2011-06-28,0.2404321153570859,2011,6,0.2196817702092075
16540,NW5,2011-06-28,0.2181456862301308,2011,6,0.2012266913683569
16542,WC22,2011-06-28,0.1584831083012249,2011,6,0.2171039399722758
16543,WC24,2011-06-28,0.1538827339462849,2011,6,0.1414500174999547
16553,WC7,2011-06-28,0.1999736795026363,2011,6,0.4306274282093201
16547,WC13,2011-06-28,0.3903551350810966,2011,6,0.1726202378436046
16546,WC21,2011-06-28,0.4918320917545493,2011,6,0.314423376970228
16548,WC9,2011-06-28,0.3723583882193463,2011,6,0.1416996462155839
16550,SW2,2011-06-28,0.1229063024424397,2011,6,0.4039114856465901
16551,WC10,2011-06-28,0.3647927459149827,2011,6,0.2939854880461308
3773,NC2,2011-06-30,0.6268250881130081,2011,6,0.562304587067732
3774,NC1,2011-06-30,0.5772837989347067,2011,6,0.5969282151353654
29387,WC12,2011-07-05,0.5120990799565432,2011,7,0.1739085173809803
29390,WC25,2011-07-05,0.1563213192140007,2011,7,0.1394962515616546
29388,WC8,2011-07-05,0.1984877552519801,2011,7,0.1535060518010112
29389,WC11,2011-07-05,0.176850587557843,2011,7,0.2779590786985626
29386,SW6,2011-07-05,0.6120666786276818,2011,7,0.2530750711814769
29391,WC16,2011-07-05,0.6520156983366171,2011,7,0.1606953716192773
29407,SW2,2011-07-05,0.1421419935739519,2011,7,0.4039114856465901
29398,WC23,2011-07-05,0.5752873570025923,2011,7,0.1540446957192209
29399,WC22,2011-07-05,0.1642745615079172,2011,7,0.2171039399722758
29400,WC24,2011-07-05,0.1519692037711737,2011,7,0.1414500174999547
29411,WC27,2011-07-05,0.1309962633789606,2011,7,0.1226896427453478
29410,WC7,2011-07-05,0.2698357657965208,2011,7,0.4306274282093201
29409,WC14,2011-07-05,0.1976833434518399,2011,7,0.2196817702092075
29408,WC10,2011-07-05,0.4944902782229821,2011,7,0.2939854880461308
29385,SW5,2011-07-05,0.5852448578926163,2011,7,0.3216559462466509
29406,SW1,2011-07-05,0.3200635082829655,2011,7,0.3784343417059997
29405,WC9,2011-07-05,0.5462596392955056,2011,7,0.1416996462155839
29404,WC13,2011-07-05,0.55632948964843,2011,7,0.1726202378436046
29403,WC21,2011-07-05,0.6332775943878887,2011,7,0.314423376970228
29392,WC15,2011-07-05,0.3609555104826816,2011,7,0.2510656454921582
29384,WC17,2011-07-05,0.2000268726077541,2011,7,0.2519163171717918
25077,NW6,2011-07-05,0.590166225006663,2011,7,0.4642986161830383
29382,SW3,2011-07-05,0.1562846747179647,2011,7,0.1309404991637217
34106,SW4,2011-07-05,0.6500007707999805,2011,7,0.2543281681800313
34115,SW5,2011-07-05,0.5854220063129939,2011,7,0.3216559462466509
34116,SW6,2011-07-05,0.6121471551143767,2011,7,0.2530750711814769
34136,SW1,2011-07-05,0.3199666575402917,2011,7,0.3784343417059997
29369,WC1,2011-07-05,0.1768330081445976,2011,7,0.2834092770556533
29370,WC2,2011-07-05,0.5029145977483606,2011,7,0.2341101461998584
29371,WC3,2011-07-05,0.4796250557117411,2011,7,0.1340981821270375
29372,WC6,2011-07-05,0.5378464888252145,2011,7,0.6622938079246035
29373,WC4,2011-07-05,0.1837691067084861,2011,7,0.4022976428396789
29383,WC18,2011-07-05,0.3687938119759011,2011,7,0.1811195393166597
25097,NW5,2011-07-05,0.3423415339657502,2011,7,0.2012266913683569
25095,NW3,2011-07-05,0.3435865414231581,2011,7,0.264532229923927
25094,NW2,2011-07-05,0.4026554927475979,2011,7,0.2422968342990279
25093,NW1,2011-07-05,0.1706923249959555,2011,7,0.1931017150061108
25079,NB1,2011-07-05,0.4924121246671118,2011,7,0.4805384710456001
25078,NW7,2011-07-05,0.1930884679216098,2011,7,0.2353864089188496
29374,WC5,2011-07-05,0.181662928048271,2011,7,0.3429302857682145
29375,WC26,2011-07-05,0.5399825341060669,2011,7,0.1613663730130342
29376,SW4,2011-07-05,0.6499320561831569,2011,7,0.2543281681800313
29380,WC20,2011-07-05,0.6526671671659746,2011,7,0.3312514025940686
29381,WC19,2011-07-05,0.1902691563261168,2011,7,0.2480796558091777
25096,NW4,2011-07-05,0.1886724647637646,2011,7,0.3680175858827799
8246,NC1,2011-07-07,0.6078701326014201,2011,7,0.5969282151353654
8245,NC2,2011-07-07,0.5593158983807311,2011,7,0.562304587067732
20843,WC24,2011-07-14,0.1928469791679065,2011,7,0.1414500174999547
16556,WC2,2011-07-14,0.6793288522956525,2011,7,0.2341101461998584
16589,WC21,2011-07-14,0.7189694877747173,2011,7,0.314423376970228
16590,WC13,2011-07-14,0.6227070570297514,2011,7,0.1726202378436046
16591,WC9,2011-07-14,0.709721506738926,2011,7,0.1416996462155839
16593,SW2,2011-07-14,0.1743732488753471,2011,7,0.4039114856465901
16594,WC10,2011-07-14,0.5013617302784005,2011,7,0.2939854880461308
16595,WC14,2011-07-14,0.1959097371728797,2011,7,0.2196817702092075
16596,WC7,2011-07-14,0.5575507418031918,2011,7,0.4306274282093201
16597,WC27,2011-07-14,0.1228416089401212,2011,7,0.1226896427453478
16555,WC1,2011-07-14,0.1589989003966718,2011,7,0.2834092770556533
20818,WC26,2011-07-14,0.676176791892284,2011,7,0.1613663730130342
20819,SW4,2011-07-14,0.7187491534818595,2011,7,0.2543281681800313
20825,SW3,2011-07-14,0.1191698671006953,2011,7,0.1309404991637217
20827,WC17,2011-07-14,0.2164531945598559,2011,7,0.2519163171717918
16586,WC24,2011-07-14,0.1936456357646035,2011,7,0.1414500174999547
20828,SW5,2011-07-14,0.4295564241339104,2011,7,0.3216559462466509
20830,WC12,2011-07-14,0.6940047707913138,2011,7,0.1739085173809803
20831,WC8,2011-07-14,0.1851589758769816,2011,7,0.1535060518010112
20832,WC11,2011-07-14,0.1743656067269387,2011,7,0.2779590786985626
20833,WC25,2011-07-14,0.1250637087546691,2011,7,0.1394962515616546
20834,WC16,2011-07-14,0.7224273397307363,2011,7,0.1606953716192773
20854,WC27,2011-07-14,0.1230741096632629,2011,7,0.1226896427453478
20853,WC7,2011-07-14,0.5575872571512598,2011,7,0.4306274282093201
20852,WC14,2011-07-14,0.1951533474978907,2011,7,0.2196817702092075
20851,WC10,2011-07-14,0.5000593254438367,2011,7,0.2939854880461308
20850,SW2,2011-07-14,0.1740279475713064,2011,7,0.4039114856465901
20849,SW1,2011-07-14,0.5196702293521152,2011,7,0.3784343417059997
20848,WC9,2011-07-14,0.709726221180585,2011,7,0.1416996462155839
20847,WC13,2011-07-14,0.6228239497203139,2011,7,0.1726202378436046
20829,SW6,2011-07-14,0.4302926870585759,2011,7,0.2530750711814769
20835,WC15,2011-07-14,0.4071749697945066,2011,7,0.2510656454921582
16585,WC22,2011-07-14,0.1601947872900495,2011,7,0.2171039399722758
16583,NW5,2011-07-14,0.6164114961474452,2011,7,0.2012266913683569
16584,WC23,2011-07-14,0.6727051176238633,2011,7,0.1540446957192209
12197,NW5,2011-07-14,0.6168215400912141,2011,7,0.2012266913683569
12195,NW3,2011-07-14,0.6176067841179691,2011,7,0.264532229923927
12194,NW2,2011-07-14,0.6577600976060471,2011,7,0.2422968342990279
12193,NW1,2011-07-14,0.133751578123545,2011,7,0.1931017150061108
16570,WC17,2011-07-14,0.181676060873688,2011,7,0.2519163171717918
16569,WC18,2011-07-14,0.4177234152941154,2011,7,0.1811195393166597
16568,SW3,2011-07-14,0.1190024653625339,2011,7,0.1309404991637217
16567,WC19,2011-07-14,0.1700494567853112,2011,7,0.2480796558091777
16566,WC20,2011-07-14,0.7076098215231257,2011,7,0.3312514025940686
16561,WC26,2011-07-14,0.6762389181519484,2011,7,0.1613663730130342
16559,WC4,2011-07-14,0.1736860117362896,2011,7,0.4022976428396789
16560,WC5,2011-07-14,0.1701561327257486,2011,7,0.3429302857682145
16558,WC6,2011-07-14,0.7034110254727185,2011,7,0.6622938079246035
16581,NW3,2011-07-14,0.6175242990157442,2011,7,0.264532229923927
16580,NW2,2011-07-14,0.6579041400304291,2011,7,0.2422968342990279
16579,NW1,2011-07-14,0.1341817903104337,2011,7,0.1931017150061108
16578,WC15,2011-07-14,0.4059961069869121,2011,7,0.2510656454921582
16573,WC12,2011-07-14,0.694184289162064,2011,7,0.1739085173809803
16576,WC25,2011-07-14,0.1246089108690639,2011,7,0.1394962515616546
16577,WC16,2011-07-14,0.7297207199559559,2011,7,0.1606953716192773
16574,WC8,2011-07-14,0.1849279361032653,2011,7,0.1535060518010112
16557,WC3,2011-07-14,0.7060168880346035,2011,7,0.1340981821270375
16575,WC11,2011-07-14,0.1743908979018735,2011,7,0.2779590786985626
3816,NC2,2011-07-16,0.6994176750337162,2011,7,0.562304587067732
3817,NC1,2011-07-16,0.7174723154162425,2011,7,0.5969282151353654
34149,SW4,2011-07-21,0.6977287775437235,2011,7,0.2543281681800313
34158,SW5,2011-07-21,0.7011403229300011,2011,7,0.3216559462466509
34159,SW6,2011-07-21,0.6912409747519213,2011,7,0.2530750711814769
34179,SW1,2011-07-21,0.6084667030542432,2011,7,0.3784343417059997
29454,WC27,2011-07-21,0.127975763875123,2011,7,0.1226896427453478
29449,SW1,2011-07-21,0.6083375933912893,2011,7,0.3784343417059997
29451,WC10,2011-07-21,0.4045837734257711,2011,7,0.2939854880461308
29414,WC3,2011-07-21,0.6681832698143999,2011,7,0.1340981821270375
29417,WC5,2011-07-21,0.1976244847365668,2011,7,0.3429302857682145
29419,SW4,2011-07-21,0.6977818336859479,2011,7,0.2543281681800313
29425,SW3,2011-07-21,0.1152167735766883,2011,7,0.1309404991637217
29426,WC18,2011-07-21,0.2352396953645299,2011,7,0.1811195393166597
29427,WC17,2011-07-21,0.206559387050052,2011,7,0.2519163171717918
29428,SW5,2011-07-21,0.7005894386609866,2011,7,0.3216559462466509
29429,SW6,2011-07-21,0.6909303521149704,2011,7,0.2530750711814769
29430,WC12,2011-07-21,0.4402613131461436,2011,7,0.1739085173809803
29452,WC14,2011-07-21,0.2463747721423954,2011,7,0.2196817702092075
29432,WC11,2011-07-21,0.1600425064760227,2011,7,0.2779590786985626
29434,WC16,2011-07-21,0.6945823894978854,2011,7,0.1606953716192773
29435,WC15,2011-07-21,0.340366454225522,2011,7,0.2510656454921582
29441,WC23,2011-07-21,0.6294580815679027,2011,7,0.1540446957192209
29442,WC22,2011-07-21,0.221394853508684,2011,7,0.2171039399722758
29443,WC24,2011-07-21,0.1805584679599438,2011,7,0.1414500174999547
29447,WC13,2011-07-21,0.6417112122425688,2011,7,0.1726202378436046
29450,SW2,2011-07-21,0.251634048346547,2011,7,0.4039114856465901
29433,WC25,2011-07-21,0.1217127365620597,2011,7,0.1394962515616546
29418,WC26,2011-07-21,0.5888043126683015,2011,7,0.1613663730130342
8289,NC1,2011-07-23,0.7234140445473924,2011,7,0.5969282151353654
8288,NC2,2011-07-23,0.6935888791027877,2011,7,0.562304587067732
12237,NW2,2011-07-30,0.7117108783537338,2011,7,0.2422968342990279
12238,NW3,2011-07-30,0.7246349765391418,2011,7,0.264532229923927
12240,NW5,2011-07-30,0.7147804141232884,2011,7,0.2012266913683569
20890,WC13,2011-07-30,0.6637905985859234,2011,7,0.1726202378436046
20877,WC16,2011-07-30,0.5223887633390406,2011,7,0.1606953716192773
16626,NW5,2011-07-30,0.7145217210204206,2011,7,0.2012266913683569
16624,NW3,2011-07-30,0.7245291678113411,2011,7,0.264532229923927
16623,NW2,2011-07-30,0.7116205333123995,2011,7,0.2422968342990279
16621,WC15,2011-07-30,0.4478450069893203,2011,7,0.2510656454921582
16620,WC16,2011-07-30,0.5980927533224288,2011,7,0.1606953716192773
16619,WC25,2011-07-30,0.1269695314608527,2011,7,0.1394962515616546
16618,WC11,2011-07-30,0.2522741315486467,2011,7,0.2779590786985626
16616,WC12,2011-07-30,0.6735760112812449,2011,7,0.1739085173809803
16613,WC17,2011-07-30,0.268575572709056,2011,7,0.2519163171717918
16612,WC18,2011-07-30,0.3438211331686344,2011,7,0.1811195393166597
16611,SW3,2011-07-30,0.1173084619990958,2011,7,0.1309404991637217
16610,WC19,2011-07-30,0.1755992681880909,2011,7,0.2480796558091777
16609,WC20,2011-07-30,0.6372361543765364,2011,7,0.3312514025940686
16604,WC26,2011-07-30,0.6725719441621258,2011,7,0.1613663730130342
16603,WC5,2011-07-30,0.2378845766190525,2011,7,0.3429302857682145
16602,WC4,2011-07-30,0.1941597408774047,2011,7,0.4022976428396789
16601,WC6,2011-07-30,0.5713965031770969,2011,7,0.6622938079246035
16600,WC3,2011-07-30,0.5779674414022627,2011,7,0.1340981821270375
16599,WC2,2011-07-30,0.5759774343591005,2011,7,0.2341101461998584
16598,WC1,2011-07-30,0.1618250489908104,2011,7,0.2834092770556533
20868,SW3,2011-07-30,0.1172689692092563,2011,7,0.1309404991637217
20876,WC25,2011-07-30,0.127442449337386,2011,7,0.1394962515616546
20875,WC11,2011-07-30,0.2521673770135473,2011,7,0.2779590786985626
20874,WC8,2011-07-30,0.1519573024602372,2011,7,0.1535060518010112
20873,WC12,2011-07-30,0.6734432270862578,2011,7,0.1739085173809803
20872,SW6,2011-07-30,0.7191230724111616,2011,7,0.2530750711814769
20871,SW5,2011-07-30,0.7342351005146066,2011,7,0.3216559462466509
16627,WC23,2011-07-30,0.5316322915212178,2011,7,0.1540446957192209
16628,WC22,2011-07-30,0.3111407802498996,2011,7,0.2171039399722758
16617,WC8,2011-07-30,0.1517165233139363,2011,7,0.1535060518010112
16632,WC21,2011-07-30,0.6233796962669003,2011,7,0.314423376970228
20897,WC27,2011-07-30,0.1184113749534284,2011,7,0.1226896427453478
20891,WC9,2011-07-30,0.6715228723645635,2011,7,0.1416996462155839
20878,WC15,2011-07-30,0.4472946451432813,2011,7,0.2510656454921582
20886,WC24,2011-07-30,0.2522131164664095,2011,7,0.1414500174999547
16629,WC24,2011-07-30,0.252632345593322,2011,7,0.1414500174999547
20892,SW1,2011-07-30,0.7373270847786701,2011,7,0.3784343417059997
20893,SW2,2011-07-30,0.4924185280236375,2011,7,0.4039114856465901
20894,WC10,2011-07-30,0.6650472789195022,2011,7,0.2939854880461308
20896,WC7,2011-07-30,0.6637044134629753,2011,7,0.4306274282093201
20895,WC14,2011-07-30,0.2439954597334534,2011,7,0.2196817702092075
20862,SW4,2011-07-30,0.7215387168308034,2011,7,0.2543281681800313
16640,WC27,2011-07-30,0.1184028500738212,2011,7,0.1226896427453478
16639,WC7,2011-07-30,0.6640297745095874,2011,7,0.4306274282093201
16638,WC14,2011-07-30,0.2440241202158594,2011,7,0.2196817702092075
16637,WC10,2011-07-30,0.6650711655471375,2011,7,0.2939854880461308
16636,SW2,2011-07-30,0.4930854667756904,2011,7,0.4039114856465901
16634,WC9,2011-07-30,0.6717275417318356,2011,7,0.1416996462155839
16633,WC13,2011-07-30,0.6640196966662308,2011,7,0.1726202378436046
20861,WC26,2011-07-30,0.6724640155486771,2011,7,0.1613663730130342
3860,NC1,2011-08-01,0.7490637246332043,2011,8,0.5969282151353654
3859,NC2,2011-08-01,0.7036325469827929,2011,8,0.562304587067732
29478,WC15,2011-08-06,0.5606603409857511,2011,8,0.2510656454921582
29477,WC16,2011-08-06,0.5523266861607178,2011,8,0.1606953716192773
29476,WC25,2011-08-06,0.135038432257067,2011,8,0.1394962515616546
29475,WC11,2011-08-06,0.3247164655367862,2011,8,0.2779590786985626
29473,WC12,2011-08-06,0.7264589875934212,2011,8,0.1739085173809803
29472,SW6,2011-08-06,0.623259136191276,2011,8,0.2530750711814769
29471,SW5,2011-08-06,0.6534192703875839,2011,8,0.3216559462466509
29469,WC18,2011-08-06,0.3931406595413486,2011,8,0.1811195393166597
29484,WC23,2011-08-06,0.5508532592576162,2011,8,0.1540446957192209
29485,WC22,2011-08-06,0.4031505817103072,2011,8,0.2171039399722758
29497,WC27,2011-08-06,0.1135583228750166,2011,8,0.1226896427453478
29489,WC21,2011-08-06,0.6229637841586971,2011,8,0.314423376970228
29468,SW3,2011-08-06,0.130675856103326,2011,8,0.1309404991637217
25183,NW5,2011-08-06,0.7149252638396423,2011,8,0.2012266913683569
25182,NW4,2011-08-06,0.7306956318303792,2011,8,0.3680175858827799
25181,NW3,2011-08-06,0.7225582647503024,2011,8,0.264532229923927
25180,NW2,2011-08-06,0.7501697536069016,2011,8,0.2422968342990279
25179,NW1,2011-08-06,0.1517478042160252,2011,8,0.1931017150061108
29486,WC24,2011-08-06,0.3014127908600023,2011,8,0.1414500174999547
25165,NB1,2011-08-06,0.7275847340599733,2011,8,0.4805384710456001
25163,NW6,2011-08-06,0.7703864622650691,2011,8,0.4642986161830383
29495,WC14,2011-08-06,0.2588884414674029,2011,8,0.2196817702092075
29494,WC10,2011-08-06,0.6190657858475386,2011,8,0.2939854880461308
29493,SW2,2011-08-06,0.6558110341700284,2011,8,0.4039114856465901
29492,SW1,2011-08-06,0.6282048968752607,2011,8,0.3784343417059997
29490,WC13,2011-08-06,0.7336399732174739,2011,8,0.1726202378436046
25164,NW7,2011-08-06,0.5717737614790881,2011,8,0.2353864089188496
29467,WC19,2011-08-06,0.2331329747653198,2011,8,0.2480796558091777
34192,SW4,2011-08-06,0.6811471171675211,2011,8,0.2543281681800313
29462,SW4,2011-08-06,0.6779400482059177,2011,8,0.2543281681800313
29466,WC20,2011-08-06,0.5620316383859917,2011,8,0.3312514025940686
34201,SW5,2011-08-06,0.6068087729878368,2011,8,0.3216559462466509
34222,SW1,2011-08-06,0.610363047141238,2011,8,0.3784343417059997
29455,WC1,2011-08-06,0.1975035957024142,2011,8,0.2834092770556533
29456,WC2,2011-08-06,0.5489997944734488,2011,8,0.2341101461998584
34202,SW6,2011-08-06,0.5843527750077936,2011,8,0.2530750711814769
29458,WC6,2011-08-06,0.6848144609187284,2011,8,0.6622938079246035
29459,WC4,2011-08-06,0.320291094503386,2011,8,0.4022976428396789
29460,WC5,2011-08-06,0.3790664154224113,2011,8,0.3429302857682145
29461,WC26,2011-08-06,0.7127623861345301,2011,8,0.1613663730130342
29457,WC3,2011-08-06,0.6948392489769608,2011,8,0.1340981821270375
8332,NC1,2011-08-08,0.754331170347708,2011,8,0.5969282151353654
8331,NC2,2011-08-08,0.7104432627517977,2011,8,0.562304587067732
16667,NW3,2011-08-15,0.6777915550640145,2011,8,0.264532229923927
16683,WC27,2011-08-15,0.1142051348284321,2011,8,0.1226896427453478
16682,WC7,2011-08-15,0.7326497568629049,2011,8,0.4306274282093201
16681,WC14,2011-08-15,0.2900908179307576,2011,8,0.2196817702092075
16680,WC10,2011-08-15,0.6806556982403074,2011,8,0.2939854880461308
16679,SW2,2011-08-15,0.6908358246661171,2011,8,0.4039114856465901
16672,WC24,2011-08-15,0.1975960965272056,2011,8,0.1414500174999547
16676,WC13,2011-08-15,0.6915034621485651,2011,8,0.1726202378436046
16675,WC21,2011-08-15,0.7058120313684646,2011,8,0.314423376970228
20904,WC26,2011-08-15,0.6644085796264673,2011,8,0.1613663730130342
16671,WC22,2011-08-15,0.3268801535167532,2011,8,0.2171039399722758
16670,WC23,2011-08-15,0.6343437233696901,2011,8,0.1540446957192209
12283,NW5,2011-08-15,0.6709021393836085,2011,8,0.2012266913683569
16677,WC9,2011-08-15,0.7305506475051671,2011,8,0.1416996462155839
20905,SW4,2011-08-15,0.7171520526377876,2011,8,0.2543281681800313
20918,WC11,2011-08-15,0.3487192390018591,2011,8,0.2779590786985626
20913,WC17,2011-08-15,0.4549399720418813,2011,8,0.2519163171717918
20914,SW5,2011-08-15,0.7289365908457721,2011,8,0.3216559462466509
20915,SW6,2011-08-15,0.7188462748307669,2011,8,0.2530750711814769
20916,WC12,2011-08-15,0.6919162930250712,2011,8,0.1739085173809803
20917,WC8,2011-08-15,0.2121587835858602,2011,8,0.1535060518010112
20919,WC25,2011-08-15,0.1365258648375113,2011,8,0.1394962515616546
20920,WC16,2011-08-15,0.6920778693629258,2011,8,0.1606953716192773
20921,WC15,2011-08-15,0.4940586168319185,2011,8,0.2510656454921582
20929,WC24,2011-08-15,0.1976707038304841,2011,8,0.1414500174999547
20933,WC13,2011-08-15,0.6917845486030526,2011,8,0.1726202378436046
20934,WC9,2011-08-15,0.7304061123385346,2011,8,0.1416996462155839
20935,SW1,2011-08-15,0.7608637824964731,2011,8,0.3784343417059997
20936,SW2,2011-08-15,0.6906582565508548,2011,8,0.4039114856465901
12281,NW3,2011-08-15,0.6778299104746807,2011,8,0.264532229923927
20911,SW3,2011-08-15,0.1422901538919863,2011,8,0.1309404991637217
12280,NW2,2011-08-15,0.6831696924646555,2011,8,0.2422968342990279
16669,NW5,2011-08-15,0.6713742924481176,2011,8,0.2012266913683569
16644,WC6,2011-08-15,0.7104137546549242,2011,8,0.6622938079246035
20940,WC27,2011-08-15,0.114071830400685,2011,8,0.1226896427453478
20937,WC10,2011-08-15,0.680643895670649,2011,8,0.2939854880461308
16641,WC1,2011-08-15,0.2784217008727112,2011,8,0.2834092770556533
16642,WC2,2011-08-15,0.6850213181787498,2011,8,0.2341101461998584
16643,WC3,2011-08-15,0.728866083004601,2011,8,0.1340981821270375
16645,WC4,2011-08-15,0.3797914998700785,2011,8,0.4022976428396789
16646,WC5,2011-08-15,0.3495294474625183,2011,8,0.3429302857682145
20939,WC7,2011-08-15,0.7327954463322425,2011,8,0.4306274282093201
16652,WC20,2011-08-15,0.6961736720405952,2011,8,0.3312514025940686
16653,WC19,2011-08-15,0.2682532700894576,2011,8,0.2480796558091777
16647,WC26,2011-08-15,0.6645109887068887,2011,8,0.1613663730130342
16655,WC18,2011-08-15,0.3596880796695432,2011,8,0.1811195393166597
16656,WC17,2011-08-15,0.4547209502140676,2011,8,0.2519163171717918
16659,WC12,2011-08-15,0.6918691771730876,2011,8,0.1739085173809803
16660,WC8,2011-08-15,0.2121952538900128,2011,8,0.1535060518010112
16661,WC11,2011-08-15,0.348453110242187,2011,8,0.2779590786985626
16662,WC25,2011-08-15,0.1365294415163233,2011,8,0.1394962515616546
16663,WC16,2011-08-15,0.6921220160190729,2011,8,0.1606953716192773
16664,WC15,2011-08-15,0.4944849716287056,2011,8,0.2510656454921582
16666,NW2,2011-08-15,0.6849704945687627,2011,8,0.2422968342990279
16654,SW3,2011-08-15,0.1420940743474368,2011,8,0.1309404991637217
20938,WC14,2011-08-15,0.2901212737305179,2011,8,0.2196817702092075
25208,NB1,2011-08-22,0.6991561396717229,2011,8,0.4805384710456001
25207,NW7,2011-08-22,0.4860540754107383,2011,8,0.2353864089188496
25206,NW6,2011-08-22,0.6956669155166186,2011,8,0.4642986161830383
29535,SW1,2011-08-22,0.6245912181511124,2011,8,0.3784343417059997
29536,SW2,2011-08-22,0.6977187548045761,2011,8,0.4039114856465901
29503,WC5,2011-08-22,0.2925184373580748,2011,8,0.3429302857682145
29505,SW4,2011-08-22,0.5800150188983194,2011,8,0.2543281681800313
29509,WC20,2011-08-22,0.6121868384501263,2011,8,0.3312514025940686
25222,NW1,2011-08-22,0.2367233942846939,2011,8,0.1931017150061108
29502,WC4,2011-08-22,0.341788071226152,2011,8,0.4022976428396789
25223,NW2,2011-08-22,0.7035140633465381,2011,8,0.2422968342990279
34245,SW6,2011-08-22,0.5480825584969896,2011,8,0.2530750711814769
25225,NW4,2011-08-22,0.7311715555938147,2011,8,0.3680175858827799
25226,NW5,2011-08-22,0.6489516459074178,2011,8,0.2012266913683569
29500,WC3,2011-08-22,0.7009074403927896,2011,8,0.1340981821270375
29499,WC2,2011-08-22,0.6646401812079962,2011,8,0.2341101461998584
29498,WC1,2011-08-22,0.2402527434943304,2011,8,0.2834092770556533
34265,SW1,2011-08-22,0.5933820317061352,2011,8,0.3784343417059997
29510,WC19,2011-08-22,0.2864201521108177,2011,8,0.2480796558091777
34244,SW5,2011-08-22,0.5303633483231309,2011,8,0.3216559462466509
34235,SW4,2011-08-22,0.513218716451631,2011,8,0.2543281681800313
25224,NW3,2011-08-22,0.6648175709424177,2011,8,0.264532229923927
29511,SW3,2011-08-22,0.1161613217877458,2011,8,0.1309404991637217
29501,WC6,2011-08-22,0.6622938079246035,2011,8,0.6622938079246035
29517,WC8,2011-08-22,0.2316932016180106,2011,8,0.1535060518010112
29533,WC13,2011-08-22,0.6282389326016353,2011,8,0.1726202378436046
29532,WC21,2011-08-22,0.6747164391443988,2011,8,0.314423376970228
29512,WC18,2011-08-22,0.3492841151354784,2011,8,0.1811195393166597
29529,WC24,2011-08-22,0.1704665071700185,2011,8,0.1414500174999547
29528,WC22,2011-08-22,0.263002312740378,2011,8,0.2171039399722758
29534,WC9,2011-08-22,0.7028253303063335,2011,8,0.1416996462155839
29521,WC15,2011-08-22,0.4683449043598801,2011,8,0.2510656454921582
29520,WC16,2011-08-22,0.6570086884191593,2011,8,0.1606953716192773
29519,WC25,2011-08-22,0.1356867826661726,2011,8,0.1394962515616546
29527,WC23,2011-08-22,0.5929927636163751,2011,8,0.1540446957192209
29516,WC12,2011-08-22,0.6735775962437023,2011,8,0.1739085173809803
29515,SW6,2011-08-22,0.5827608810234991,2011,8,0.2530750711814769
29514,SW5,2011-08-22,0.6050051285451872,2011,8,0.3216559462466509
29513,WC17,2011-08-22,0.308215312280123,2011,8,0.2519163171717918
29540,WC27,2011-08-22,0.1094389910998142,2011,8,0.1226896427453478
29539,WC7,2011-08-22,0.7190984154868225,2011,8,0.4306274282093201
29538,WC14,2011-08-22,0.3219502429366037,2011,8,0.2196817702092075
29537,WC10,2011-08-22,0.665244409680548,2011,8,0.2939854880461308
29518,WC11,2011-08-22,0.3010701479565414,2011,8,0.2779590786985626
8374,NC2,2011-08-24,0.6152725046175297,2011,8,0.562304587067732
8375,NC1,2011-08-24,0.6669022808325559,2011,8,0.5969282151353654
16723,WC10,2011-08-31,0.5472550042874295,2011,8,0.2939854880461308
16722,SW2,2011-08-31,0.6585271369314902,2011,8,0.4039114856465901
16720,WC9,2011-08-31,0.6726296207774649,2011,8,0.1416996462155839
16719,WC13,2011-08-31,0.3626270208085453,2011,8,0.1726202378436046
16718,WC21,2011-08-31,0.6601644917343678,2011,8,0.314423376970228
16710,NW3,2011-08-31,0.6334332018402337,2011,8,0.264532229923927
16714,WC22,2011-08-31,0.3595435733328336,2011,8,0.2171039399722758
16713,WC23,2011-08-31,0.4642812265693296,2011,8,0.1540446957192209
16712,NW5,2011-08-31,0.6120004227087811,2011,8,0.2012266913683569
16711,NW4,2011-08-31,0.6841449671711259,2011,8,0.3680175858827799
16724,WC14,2011-08-31,0.36771344001801,2011,8,0.2196817702092075
16709,NW2,2011-08-31,0.681763174500916,2011,8,0.2422968342990279
16708,NW1,2011-08-31,0.3290839092682263,2011,8,0.1931017150061108
16715,WC24,2011-08-31,0.1595042216126176,2011,8,0.1414500174999547
16725,WC7,2011-08-31,0.7169986351419948,2011,8,0.4306274282093201
16688,WC4,2011-08-31,0.4022976428396789,2011,8,0.4022976428396789
16696,WC19,2011-08-31,0.3046563012863119,2011,8,0.2480796558091777
16687,WC6,2011-08-31,0.6599326939715309,2011,8,0.6622938079246035
16686,WC3,2011-08-31,0.6998062141150451,2011,8,0.1340981821270375
16685,WC2,2011-08-31,0.6072004331943004,2011,8,0.2341101461998584
16684,WC1,2011-08-31,0.2834092770556533,2011,8,0.2834092770556533
12326,NW5,2011-08-31,0.6120577966177659,2011,8,0.2012266913683569
12325,NW4,2011-08-31,0.6852581099412258,2011,8,0.3680175858827799
12324,NW3,2011-08-31,0.6331268409019817,2011,8,0.264532229923927
