date,FieldID,ET
2013-07-01,WC4,69.73148455785173
2013-07-01,WC5,72.01976730890172
2013-07-01,WC26,204.63955918271353
2013-07-01,SW4,214.83261143058655
2013-07-01,NW6,
2013-07-01,NW7,
2013-07-01,NB1,
2013-07-01,WC20,194.99599317146135
2013-07-01,WC19,68.97505726828507
2013-07-01,SW3,172.30895683348407
2013-07-01,WC18,120.79174189770434
2013-07-01,WC17,84.55156086589011
2013-07-01,SW5,207.51574153931077
2013-07-01,SW6,205.39044766043617
2013-07-01,WC12,208.2355028766879
2013-07-01,WC8,103.7152228738786
2013-07-01,WC11,91.01111111111113
2013-07-01,WC25,96.13878347149497
2013-07-01,WC16,197.29231418375292
2013-07-01,WC15,132.75399283638177
2013-07-01,NW1,159.8564513791605
2013-07-01,NW2,194.49440085187334
2013-07-01,NW3,53.33916840368679
2013-07-01,NW4,192.20663161435374
2013-07-01,NW5,205.7211679259649
2013-07-01,WC23,198.7266656752986
2013-07-01,WC22,89.20006299618449
2013-07-01,WC24,130.04212504319787
2013-07-01,NC2,212.82127959675722
2013-07-01,NC1,163.56386522086547
2013-07-01,WC21,188.40706911364956
2013-07-01,WC13,198.99049391117993
2013-07-01,WC9,70.55339119302111
2013-07-01,SW1,204.57946818227938
2013-07-01,SW2,49.99916049821202
2013-07-01,WC10,196.07509326278554
2013-07-01,WC14,202.47198703840454
2013-07-01,WC7,200.14836818310258
2013-07-01,WC27,145.60524123519195
2013-08-01,WC1,149.57072058119562
2013-08-01,WC2,161.29425546930128
2013-08-01,WC3,151.26182787248328
2013-08-01,WC6,154.72383443105124
2013-08-01,WC4,150.05431885470426
2013-08-01,WC5,77.00075038591274
2013-08-01,WC26,165.41230418958133
2013-08-01,SW4,169.82219208852646
2013-08-01,NW6,
2013-08-01,NW7,
2013-08-01,NB1,
2013-08-01,WC20,158.50689202725778
2013-08-01,WC19,157.77110416090423
2013-08-01,SW3,147.50521728992396
2013-08-01,WC18,111.00858156671104
2013-08-01,WC17,82.52631767453184
2013-08-01,SW5,169.3665160244247
2013-08-01,SW6,164.65041559427868
2013-08-01,WC12,169.9561576939046
2013-08-01,WC8,165.99229352641422
2013-08-01,WC11,155.00797437596643
2013-08-01,WC25,100.98788701139927
2013-08-01,WC16,155.96720279770298
2013-08-01,WC15,155.28940723995183
2013-08-01,NW1,151.26910777257143
2013-08-01,NW2,152.62192003211973
2013-08-01,NW3,52.060547087239584
2013-08-01,NW4,164.39352417370367
2013-08-01,NW5,164.28416212733558
2013-08-01,WC23,166.39037240031433
2013-08-01,WC22,150.91811211889103
2013-08-01,WC24,134.16453317590143
2013-08-01,NC2,164.35469639235288
2013-08-01,NC1,140.6839977923066
2013-08-01,WC21,161.89089282947648
2013-08-01,WC13,163.44813281012452
2013-08-01,WC9,62.26535564355257
2013-08-01,SW1,165.8670020733351
2013-08-01,SW2,76.5686171629683
2013-08-01,WC10,159.29789842902375
2013-08-01,WC14,161.746976464094
2013-08-01,WC7,171.06847273241038
2013-08-01,WC27,147.84279118365512
2013-09-01,WC1,97.12370821952535
2013-09-01,WC2,86.5383486238532
2013-09-01,WC3,47.86918966034607
2013-09-01,WC6,61.92180149210608
2013-09-01,WC4,99.77295649027985
2013-09-01,WC5,44.891651420730675
2013-09-01,WC26,125.73228687328643
2013-09-01,SW4,133.58769921250936
2013-09-01,NW6,
2013-09-01,NW7,
2013-09-01,NB1,
2013-09-01,WC20,106.24167242765846
2013-09-01,WC19,146.24009418239322
2013-09-01,SW3,97.98371418578219
2013-09-01,WC18,78.8672192517097
2013-09-01,WC17,45.840704287904195
2013-09-01,SW5,129.35480732742255
2013-09-01,SW6,125.30069054751563
2013-09-01,WC12,114.46707131418182
2013-09-01,WC8,136.37019177433794
2013-09-01,WC11,139.9903762609528
2013-09-01,WC25,60.67345107101718
2013-09-01,WC16,45.549170772872564
2013-09-01,WC15,134.17404803147292
2013-09-01,NW1,109.02147722332259
2013-09-01,NW2,109.28423423030259
2013-09-01,NW3,61.021674059292486
2013-09-01,NW4,125.83476729158927
2013-09-01,NW5,124.11039848493719
2013-09-01,WC23,118.23149859438179
2013-09-01,WC22,98.82952373452834
2013-09-01,WC24,63.49946002764659
2013-09-01,NC2,120.01241000016391
2013-09-01,NC1,115.94461270631908
2013-09-01,WC21,114.35771630586346
2013-09-01,WC13,75.56730281924676
2013-09-01,WC9,49.24807961413643
2013-09-01,SW1,118.47026286410227
2013-09-01,SW2,42.249727565525525
2013-09-01,WC10,51.04953703015621
2013-09-01,WC14,82.62981310354223
2013-09-01,WC7,105.66359847414527
2013-09-01,WC27,103.67863547152764
2013-10-01,WC1,55.21834961844957
2013-10-01,WC2,48.05614678899081
2013-10-01,WC3,51.03880228055385
2013-10-01,WC6,54.28627840298719
2013-10-01,WC4,53.258577535605916
2013-10-01,WC5,35.468733920301865
2013-10-01,WC26,46.488089702683475
2013-10-01,SW4,40.689036945458966
2013-10-01,NW6,
2013-10-01,NW7,
2013-10-01,NB1,
2013-10-01,WC20,39.81516387082211
2013-10-01,WC19,76.27973872896317
2013-10-01,SW3,50.187509108397194
2013-10-01,WC18,36.30220220708694
2013-10-01,WC17,33.87590435667109
2013-10-01,SW5,36.35016386656086
2013-10-01,SW6,35.132406508867426
2013-10-01,WC12,82.29375827912774
2013-10-01,WC8,58.58569938836337
2013-10-01,WC11,61.691929902069056
2013-10-01,WC25,44.481084939329094
2013-10-01,WC16,58.62130173283081
2013-10-01,WC15,53.96865917031205
2013-10-01,NW1,40.61924544707988
2013-10-01,NW2,41.84784980492442
2013-10-01,NW3,39.569798571527365
2013-10-01,NW4,53.32525182785421
2013-10-01,NW5,47.17521818075323
2013-10-01,WC23,47.36177143302244
2013-10-01,WC22,49.18052702035207
2013-10-01,WC24,36.9102061974427
2013-10-01,NC2,42.389438925851636
2013-10-01,NC1,50.541977752820706
2013-10-01,WC21,34.770686911083274
2013-10-01,WC13,72.39163203544696
2013-10-01,WC9,33.860697591329966
2013-10-01,SW1,49.39850081918484
2013-10-01,SW2,32.978019582993625
2013-10-01,WC10,45.91099534800767
2013-10-01,WC14,74.3406218411488
2013-10-01,WC7,47.5880545351794
2013-10-01,WC27,54.014818632365234
2013-11-01,WC1,16.7117675217526
2013-11-01,WC2,38.56813690896261
2013-11-01,WC3,38.93514853607303
2013-11-01,WC6,41.0476599716989
2013-11-01,WC4,14.992963725902792
2013-11-01,WC5,18.114587502143962
2013-11-01,WC26,14.799708188362809
2013-11-01,SW4,18.79889820953608
2013-11-01,NW6,
2013-11-01,NW7,
2013-11-01,NB1,
2013-11-01,WC20,19.02672865023491
2013-11-01,WC19,25.509521074019688
2013-11-01,SW3,35.31380250080156
2013-11-01,WC18,20.6906453254512
2013-11-01,WC17,10.875975988882676
2013-11-01,SW5,17.76383206264877
2013-11-01,SW6,14.223668480936105
2013-11-01,WC12,46.61090571185672
2013-11-01,WC8,20.315529061984602
2013-11-01,WC11,21.436079817391942
2013-11-01,WC25,32.17563833471144
2013-11-01,WC16,37.0913472884738
2013-11-01,WC15,17.17395261442705
2013-11-01,NW1,19.806965847060535
2013-11-01,NW2,13.639699400371816
2013-11-01,NW3,21.63633220385866
2013-11-01,NW4,16.181785189512635
2013-11-01,NW5,15.956803139459963
2013-11-01,WC23,21.02772997967694
2013-11-01,WC22,19.300477482443394
2013-11-01,WC24,24.00172791153093
2013-11-01,NC2,22.942875730522594
2013-11-01,NC1,22.220516721080994
2013-11-01,WC21,12.702664826265158
2013-11-01,WC13,43.373959253413645
2013-11-01,WC9,29.92238068300235
2013-11-01,SW1,17.895876527816032
2013-11-01,SW2,19.206339852925755
2013-11-01,WC10,25.492107961892305
2013-11-01,WC14,44.273770691595765
2013-11-01,WC7,25.625988979937837
2013-11-01,WC27,14.689295850218157
2013-12-01,WC1,10.30788021287979
2013-12-01,WC2,18.229513055751596
2013-12-01,WC3,16.92035923009873
2013-12-01,WC6,20.307652414855877
2013-12-01,WC4,8.008763963644686
2013-12-01,WC5,11.160003716196897
2013-12-01,WC26,11.326674042125628
2013-12-01,SW4,10.850069868577426
2013-12-01,NW6,
2013-12-01,NW7,
2013-12-01,NB1,
2013-12-01,WC20,11.394975944920219
2013-12-01,WC19,13.148223796656811
2013-12-01,SW3,15.447273310210152
2013-12-01,WC18,9.49230029209394
2013-12-01,WC17,7.224688758040711
2013-12-01,SW5,12.09731948804636
2013-12-01,SW6,10.498966288342265
2013-12-01,WC12,20.510775222918603
2013-12-01,WC8,11.880512680181342
2013-12-01,WC11,11.793836978131207
2013-12-01,WC25,17.0182896233949
2013-12-01,WC16,14.17252501269407
2013-12-01,WC15,10.806780482076274
2013-12-01,NW1,14.647186126274104
2013-12-01,NW2,9.767358232013333
2013-12-01,NW3,13.254596105782054
2013-12-01,NW4,9.735549772514025
2013-12-01,NW5,9.86451316894121
2013-12-01,WC23,12.935143288084458
2013-12-01,WC22,9.65758710296297
2013-12-01,WC24,13.896865280497643
2013-12-01,NC2,11.803528376258095
2013-12-01,NC1,13.622303195389101
2013-12-01,WC21,8.96718967872787
2013-12-01,WC13,19.954945627778343
2013-12-01,WC9,11.515727811355584
2013-12-01,SW1,12.295957721361146
2013-12-01,SW2,9.700386655150423
2013-12-01,WC10,10.246184028655083
2013-12-01,WC14,19.488260723067768
2013-12-01,WC7,15.75001412828483
2013-12-01,WC27,11.116833514536237
2014-01-01,WC1,11.628100977106968
2014-01-01,WC2,18.126351446718413
2014-01-01,WC3,17.226805081234005
2014-01-01,WC6,20.001985523459563
2014-01-01,WC4,9.069698244992281
2014-01-01,WC5,14.179306500485959
2014-01-01,WC26,10.748411336828655
2014-01-01,SW4,11.583800937675495
2014-01-01,NW6,
2014-01-01,NW7,
2014-01-01,NB1,
2014-01-01,WC20,12.662939657726547
2014-01-01,WC19,15.096948291880315
2014-01-01,SW3,15.156453117257866
2014-01-01,WC18,11.807071601357988
2014-01-01,WC17,7.22892938496583
2014-01-01,SW5,11.788063614723837
2014-01-01,SW6,11.675857558752796
2014-01-01,WC12,20.938116609660135
2014-01-01,WC8,12.697783464363106
2014-01-01,WC11,13.423341432884179
2014-01-01,WC25,17.901195044557994
2014-01-01,WC16,16.32531878222686
2014-01-01,WC15,12.071342591233371
2014-01-01,NW1,11.397275493937492
2014-01-01,NW2,10.75256391233383
2014-01-01,NW3,11.474152153081686
2014-01-01,NW4,11.613884610618372
2014-01-01,NW5,11.865372225150812
2014-01-01,WC23,12.53875894886665
2014-01-01,WC22,11.221803838472056
2014-01-01,WC24,17.148636389816843
2014-01-01,NC2,12.613551501500684
2014-01-01,NC1,11.781232409159182
2014-01-01,WC21,11.256912069184079
2014-01-01,WC13,22.107549847236516
2014-01-01,WC9,13.046647512430406
2014-01-01,SW1,15.201794957300882
2014-01-01,SW2,10.82755503176384
2014-01-01,WC10,13.483443068828672
2014-01-01,WC14,21.609696821971628
2014-01-01,WC7,15.403433173212777
2014-01-01,WC27,8.116706437174363
2014-02-01,WC1,19.043075775068274
2014-02-01,WC2,19.707275935074097
2014-02-01,WC3,19.34393352671363
2014-02-01,WC6,21.862495091756387
2014-02-01,WC4,19.85511034324908
2014-02-01,WC5,22.162898061860393
2014-02-01,WC26,16.92596749453521
2014-02-01,SW4,15.216603472968922
2014-02-01,NW6,
2014-02-01,NW7,
2014-02-01,NB1,
2014-02-01,WC20,18.135865347987416
2014-02-01,WC19,24.490684595363216
2014-02-01,SW3,22.150907925034257
2014-02-01,WC18,16.633425585756417
2014-02-01,WC17,17.179768198163337
2014-02-01,SW5,16.48672853348052
2014-02-01,SW6,18.262204126408164
2014-02-01,WC12,26.597026433895497
2014-02-01,WC8,19.37115323457411
2014-02-01,WC11,19.6787791767911
2014-02-01,WC25,18.023787817753952
2014-02-01,WC16,19.008281543885744
2014-02-01,WC15,16.28013710695516
2014-02-01,NW1,11.485406502101352
2014-02-01,NW2,10.762837018093576
2014-02-01,NW3,9.962529759846682
2014-02-01,NW4,11.470630410536945
2014-02-01,NW5,13.124231242312417
2014-02-01,WC23,16.00621729370692
2014-02-01,WC22,16.75365628422733
2014-02-01,WC24,16.95836453173598
2014-02-01,NC2,17.493059693740882
2014-02-01,NC1,11.998506237283111
2014-02-01,WC21,16.472654544430203
2014-02-01,WC13,25.592975775039463
2014-02-01,WC9,13.273498675082621
2014-02-01,SW1,23.542952835249586
2014-02-01,SW2,14.307055851085293
2014-02-01,WC10,15.004733736605083
2014-02-01,WC14,26.8201793689825
2014-02-01,WC7,16.626949703306018
2014-02-01,WC27,10.747391384154863
2014-03-01,WC1,46.751921831442
2014-03-01,WC2,54.422956951305565
2014-03-01,WC3,49.842404583970364
2014-03-01,WC6,60.05795802247789
2014-03-01,WC4,47.86668733987492
2014-03-01,WC5,53.71611828940595
2014-03-01,WC26,56.376725616893
2014-03-01,SW4,47.93730982034418
2014-03-01,NW6,
2014-03-01,NW7,
2014-03-01,NB1,
2014-03-01,WC20,42.45481031052922
2014-03-01,WC19,47.74257994510753
2014-03-01,SW3,54.81085866682211
2014-03-01,WC18,39.42076167504375
2014-03-01,WC17,47.20988954312974
2014-03-01,SW5,46.41132921654533
2014-03-01,SW6,44.97609102288228
2014-03-01,WC12,71.81081081081084
2014-03-01,WC8,60.465701755034715
2014-03-01,WC11,54.101951255430386
2014-03-01,WC25,49.45243496512394
2014-03-01,WC16,53.58274034713828
2014-03-01,WC15,46.994774081794404
2014-03-01,NW1,33.675754794454384
2014-03-01,NW2,28.283841460753575
2014-03-01,NW3,23.92604739842138
2014-03-01,NW4,33.727848885584315
2014-03-01,NW5,33.85275971807336
2014-03-01,WC23,42.137870966371345
2014-03-01,WC22,44.880836990214135
2014-03-01,WC24,49.84076575279348
2014-03-01,NC2,31.955094387071735
2014-03-01,NC1,28.463931396750514
2014-03-01,WC21,45.99323934139918
2014-03-01,WC13,82.79821462185608
2014-03-01,WC9,49.3441584541638
2014-03-01,SW1,34.975786924939456
2014-03-01,SW2,29.702299750571104
2014-03-01,WC10,41.888471084820814
2014-03-01,WC14,80.24295105707264
2014-03-01,WC7,42.063146369030775
2014-03-01,WC27,34.10761334594695
2014-04-01,WC1,46.58419452031649
2014-04-01,WC2,121.61115031757234
2014-04-01,WC3,114.28491205006925
2014-04-01,WC6,121.20644998777567
2014-04-01,WC4,43.71242828980883
2014-04-01,WC5,41.005381338974324
2014-04-01,WC26,49.1114121866098
2014-04-01,SW4,45.97483642917154
2014-04-01,NW6,
2014-04-01,NW7,
2014-04-01,NB1,
2014-04-01,WC20,84.28357482470125
2014-04-01,WC19,49.94385225846256
2014-04-01,SW3,107.40198635926433
2014-04-01,WC18,74.5534796823914
2014-04-01,WC17,39.7313147376112
2014-04-01,SW5,41.90471590713079
2014-04-01,SW6,37.050609678916494
2014-04-01,WC12,132.31534826706744
2014-04-01,WC8,43.548720148508615
2014-04-01,WC11,53.55099035417127
2014-04-01,WC25,65.3573260966354
2014-04-01,WC16,122.79390541304026
2014-04-01,WC15,70.2621913625554
2014-04-01,NW1,34.99051253562631
2014-04-01,NW2,35.050658543610496
2014-04-01,NW3,32.55574105722783
2014-04-01,NW4,35.60312107210508
2014-04-01,NW5,41.39667896678965
2014-04-01,WC23,70.2888633965684
2014-04-01,WC22,47.117394821427304
2014-04-01,WC24,76.49894885381872
2014-04-01,NC2,46.43819874587935
2014-04-01,NC1,37.03692120127079
2014-04-01,WC21,42.737996309807194
2014-04-01,WC13,131.46250416298645
2014-04-01,WC9,127.88612409563221
2014-04-01,SW1,35.82430296791404
2014-04-01,SW2,43.560722617308265
2014-04-01,WC10,112.16180164380306
2014-04-01,WC14,136.21958720759343
2014-04-01,WC7,101.9631887538853
2014-04-01,WC27,27.660534007314027
2014-05-01,WC1,56.333406076647975
2014-05-01,WC2,171.05011997177118
2014-05-01,WC3,172.12413014589256
2014-05-01,WC6,165.65860109500147
2014-05-01,WC4,46.54332144623859
2014-05-01,WC5,45.00943342290321
2014-05-01,WC26,56.530076373411994
2014-05-01,SW4,55.12044820365931
2014-05-01,NW6,
2014-05-01,NW7,
2014-05-01,NB1,
2014-05-01,WC20,156.61599345363223
2014-05-01,WC19,58.506386388942076
2014-05-01,SW3,121.6488749307762
2014-05-01,WC18,79.69854371300899
2014-05-01,WC17,43.188815346485
2014-05-01,SW5,58.068030496429415
2014-05-01,SW6,47.47192804804299
2014-05-01,WC12,179.16144051879243
2014-05-01,WC8,49.42159291773598
2014-05-01,WC11,62.45420808482438
2014-05-01,WC25,69.98178104748385
2014-05-01,WC16,173.3260983057878
2014-05-01,WC15,117.94931886908778
2014-05-01,NW1,52.45182358340178
2014-05-01,NW2,49.103228565692866
2014-05-01,NW3,66.46906457763248
2014-05-01,NW4,63.15013188875319
2014-05-01,NW5,59.401296393916326
2014-05-01,WC23,132.10487257380376
2014-05-01,WC22,45.45497562477181
2014-05-01,WC24,82.66536833314133
2014-05-01,NC2,85.03832885953742
2014-05-01,NC1,57.25724021846278
2014-05-01,WC21,48.073437654051446
2014-05-01,WC13,158.2619640607579
2014-05-01,WC9,189.39556227111677
2014-05-01,SW1,74.58865320207039
2014-05-01,SW2,26.42171242220482
2014-05-01,WC10,183.61524456400574
2014-05-01,WC14,147.5279341023306
2014-05-01,WC7,167.3156823961571
2014-05-01,WC27,24.078632647586232
2014-06-01,WC1,71.19720947258747
2014-06-01,WC2,135.07091037402964
2014-06-01,WC3,134.59846677050143
2014-06-01,WC6,127.58843358498122
2014-06-01,WC4,68.42376385289535
2014-06-01,WC5,71.48253387456408
2014-06-01,WC26,87.66263688691497
2014-06-01,SW4,94.6313137469147
2014-06-01,NW6,
2014-06-01,NW7,
2014-06-01,NB1,
2014-06-01,WC20,180.44931502983962
2014-06-01,WC19,88.01556704467278
2014-06-01,SW3,76.31661517386112
2014-06-01,WC18,62.68185462226469
2014-06-01,WC17,94.10413890918461
2014-06-01,SW5,91.407154931521
2014-06-01,SW6,80.39910411656331
2014-06-01,WC12,133.03264200557552
2014-06-01,WC8,89.0662741936677
2014-06-01,WC11,93.60491127310216
2014-06-01,WC25,62.7864962085074
2014-06-01,WC16,132.34065179612242
2014-06-01,WC15,145.8690731334957
2014-06-01,NW1,96.5536157673543
2014-06-01,NW2,90.41919857555565
2014-06-01,NW3,84.24264277317317
2014-06-01,NW4,92.41246658523201
2014-06-01,NW5,80.27629395341569
2014-06-01,WC23,130.49101749764543
2014-06-01,WC22,95.24050225139771
2014-06-01,WC24,68.63387714549016
2014-06-01,NC2,164.2107130556482
2014-06-01,NC1,159.18449617086011
2014-06-01,WC21,60.7010802969056
2014-06-01,WC13,116.75275481096423
2014-06-01,WC9,162.61961473189024
2014-06-01,SW1,96.90284322396363
2014-06-01,SW2,35.56419363431627
2014-06-01,WC10,197.25740528811133
2014-06-01,WC14,105.07937543462212
2014-06-01,WC7,147.45363096920033
2014-06-01,WC27,56.99013738474789
2014-07-01,WC1,185.52130205840115
2014-07-01,WC2,112.07278757939301
2014-07-01,WC3,104.65597359358698
2014-07-01,WC6,115.34021351785864
2014-07-01,WC4,185.37925000553747
2014-07-01,WC5,186.95960779829625
2014-07-01,WC26,188.0913755230964
2014-07-01,SW4,201.58004414126947
2014-07-01,NW6,
2014-07-01,NW7,
2014-07-01,NB1,
2014-07-01,WC20,110.14996684490468
2014-07-01,WC19,196.84107430338355
2014-07-01,SW3,93.41030050424088
2014-07-01,WC18,122.22478685507545
2014-07-01,WC17,200.6832280339823
2014-07-01,SW5,192.38524855969916
2014-07-01,SW6,181.17735538584867
2014-07-01,WC12,184.09209355661437
2014-07-01,WC8,195.9120855551693
2014-07-01,WC11,184.2570061114793
2014-07-01,WC25,124.98773860255407
2014-07-01,WC16,104.98172053007599
2014-07-01,WC15,151.23534981356963
2014-07-01,NW1,200.053108545481
2014-07-01,NW2,195.74627959954947
2014-07-01,NW3,200.99218587926154
2014-07-01,NW4,202.35109848283682
2014-07-01,NW5,199.52050020500198
2014-07-01,WC23,79.69330614152481
2014-07-01,WC22,191.38648159151273
2014-07-01,WC24,86.28008005990094
2014-07-01,NC2,184.8140140063526
2014-07-01,NC1,206.67931880026683
2014-07-01,WC21,176.31785658952944
2014-07-01,WC13,182.27711009107887
2014-07-01,WC9,121.34383838985323
2014-07-01,SW1,165.49152542372872
2014-07-01,SW2,133.82759539242673
2014-07-01,WC10,113.59511317866324
2014-07-01,WC14,179.10789381241528
2014-07-01,WC7,117.08832297259106
2014-07-01,WC27,84.76909337362154
2014-08-01,WC1,187.16981809478222
2014-08-01,WC2,167.9140931545518
2014-08-01,WC3,171.70610005286997
2014-08-01,WC6,171.33213806796718
2014-08-01,WC4,184.75398882170086
2014-08-01,WC5,189.80229117832027
2014-08-01,WC26,183.27294542694813
2014-08-01,SW4,185.11127822494646
2014-08-01,NW6,
2014-08-01,NW7,
2014-08-01,NB1,
2014-08-01,WC20,146.3618913923729
2014-08-01,WC19,172.64834790749129
2014-08-01,SW3,68.37114168294039
2014-08-01,WC18,125.48139731050495
2014-08-01,WC17,185.49473503244926
2014-08-01,SW5,187.13345982681886
2014-08-01,SW6,179.8205279664712
2014-08-01,WC12,185.0187528420887
2014-08-01,WC8,183.9770654754421
2014-08-01,WC11,186.07836683602085
2014-08-01,WC25,90.35157348711323
2014-08-01,WC16,148.15047665362684
2014-08-01,WC15,178.63922814949655
2014-08-01,NW1,165.9881455002175
2014-08-01,NW2,167.5533599252865
2014-08-01,NW3,173.42216997441392
2014-08-01,NW4,171.91115654929456
2014-08-01,NW5,170.4808371893242
2014-08-01,WC23,156.76954942323624
2014-08-01,WC22,178.8829559527814
2014-08-01,WC24,61.677636505010966
2014-08-01,NC2,161.90800198997363
2014-08-01,NC1,172.10836095238352
2014-08-01,WC21,158.6959323370751
2014-08-01,WC13,192.14007906054073
2014-08-01,WC9,155.1189076130646
2014-08-01,SW1,185.71521364051543
2014-08-01,SW2,160.13088155759868
2014-08-01,WC10,172.35297177593154
2014-08-01,WC14,188.0442185405301
2014-08-01,WC7,160.913697372139
2014-08-01,WC27,48.99543227482597
2014-09-01,WC1,76.7597710697491
2014-09-01,WC2,116.93314749470711
2014-09-01,WC3,124.21243016161068
2014-09-01,WC6,124.32549989998296
2014-09-01,WC4,74.16019521415224
2014-09-01,WC5,116.71394574352522
2014-09-01,WC26,115.13587412550034
2014-09-01,SW4,115.983679919205
2014-09-01,NW6,
2014-09-01,NW7,
2014-09-01,NB1,
2014-09-01,WC20,131.01839755075557
2014-09-01,WC19,121.29719935036839
2014-09-01,SW3,44.871928648459594
2014-09-01,WC18,84.85665088848141
2014-09-01,WC17,45.15438174238187
2014-09-01,SW5,122.11517576844791
2014-09-01,SW6,108.67543563562714
2014-09-01,WC12,119.45635540441687
2014-09-01,WC8,77.04254091752895
2014-09-01,WC11,110.65918562697887
2014-09-01,WC25,50.917173730221016
2014-09-01,WC16,112.63579085883474
2014-09-01,WC15,121.30311793546869
2014-09-01,NW1,96.59626105019083
2014-09-01,NW2,100.80038578697918
2014-09-01,NW3,98.090084661207
2014-09-01,NW4,106.33279338608891
2014-09-01,NW5,107.54746285558092
2014-09-01,WC23,127.56518598772114
2014-09-01,WC22,36.763270361011095
2014-09-01,WC24,56.598699746573004
2014-09-01,NC2,92.67010720709395
2014-09-01,NC1,102.93572701486352
2014-09-01,WC21,112.67166438963933
2014-09-01,WC13,122.13608983362536
2014-09-01,WC9,117.83405781998987
2014-09-01,SW1,117.44966000202973
2014-09-01,SW2,108.66045381529345
2014-09-01,WC10,129.01230622891367
2014-09-01,WC14,105.03818222225415
2014-09-01,WC7,127.42268296128857
2014-09-01,WC27,23.730948985499076
2014-10-01,WC1,50.784691521414665
2014-10-01,WC2,60.649054340155224
2014-10-01,WC3,61.14154151722561
2014-10-01,WC6,64.07698348607538
2014-10-01,WC4,48.19632164558737
2014-10-01,WC5,52.52563461208623
2014-10-01,WC26,58.884028924626
2014-10-01,SW4,26.48901256763758
2014-10-01,NW6,
2014-10-01,NW7,
2014-10-01,NB1,
2014-10-01,WC20,69.02413267681546
2014-10-01,WC19,43.52372644553661
2014-10-01,SW3,27.025204756769362
2014-10-01,WC18,52.214030269019204
2014-10-01,WC17,55.55489892694945
2014-10-01,SW5,37.39757822472139
2014-10-01,SW6,30.401495014275074
2014-10-01,WC12,45.21160956128038
2014-10-01,WC8,48.34324130433174
2014-10-01,WC11,55.60943965834624
2014-10-01,WC25,53.0665931689529
2014-10-01,WC16,56.709495169099405
2014-10-01,WC15,56.29442030474732
2014-10-01,NW1,59.12093135597319
2014-10-01,NW2,58.805762365694584
2014-10-01,NW3,38.21398441127367
2014-10-01,NW4,66.22757448616493
2014-10-01,NW5,61.609100138620406
2014-10-01,WC23,72.59087658176304
2014-10-01,WC22,59.3137138398322
2014-10-01,WC24,45.177895691740595
2014-10-01,NC2,78.51721819185752
2014-10-01,NC1,66.05615888802545
2014-10-01,WC21,41.22296792912577
2014-10-01,WC13,28.704210770188684
2014-10-01,WC9,64.76810968529486
2014-10-01,SW1,47.332451320120015
2014-10-01,SW2,63.365255926963364
2014-10-01,WC10,70.13987188442844
2014-10-01,WC14,26.153295241918723
2014-10-01,WC7,73.40809550720543
2014-10-01,WC27,52.58473942080966
2014-11-01,WC1,33.81354011207163
2014-11-01,WC2,20.776633733239233
2014-11-01,WC3,20.627545260991955
2014-11-01,WC6,22.14749179489841
2014-11-01,WC4,35.157456014057736
2014-11-01,WC5,29.696222342919206
2014-11-01,WC26,21.772189175177832
2014-11-01,SW4,16.554643322000558
2014-11-01,NW6,
2014-11-01,NW7,
2014-11-01,NB1,
2014-11-01,WC20,18.506398227965967
2014-11-01,WC19,17.63276667872314
2014-11-01,SW3,15.389088868809933
2014-11-01,WC18,27.998835806953096
2014-11-01,WC17,39.090736522399396
2014-11-01,SW5,16.342236174836994
2014-11-01,SW6,14.10346258245081
2014-11-01,WC12,39.59805452855931
2014-11-01,WC8,34.958235646508044
2014-11-01,WC11,27.022619836536343
2014-11-01,WC25,31.245496498257978
2014-11-01,WC16,22.304407526335737
2014-11-01,WC15,20.303536302516058
2014-11-01,NW1,19.867475001207676
2014-11-01,NW2,22.366654738109983
2014-11-01,NW3,12.68248589803116
2014-11-01,NW4,23.15616867597855
2014-11-01,NW5,20.844735352115407
2014-11-01,WC23,19.515405150864964
2014-11-01,WC22,44.30263939695473
2014-11-01,WC24,25.442899723534158
2014-11-01,NC2,37.24750023234582
2014-11-01,NC1,24.549213165980646
2014-11-01,WC21,23.68737587853349
2014-11-01,WC13,29.568888374046132
2014-11-01,WC9,20.551039092506027
2014-11-01,SW1,17.42135825201897
2014-11-01,SW2,22.782504459853243
2014-11-01,WC10,23.058499175125952
2014-11-01,WC14,28.321709955623742
2014-11-01,WC7,25.978306018649338
2014-11-01,WC27,37.11436256583312
2014-12-01,WC1,16.13809731647566
2014-12-01,WC2,11.605215243472122
2014-12-01,WC3,8.730334509809522
2014-12-01,WC6,11.319721137675316
2014-12-01,WC4,13.442982553288882
2014-12-01,WC5,14.703368875421644
2014-12-01,WC26,8.511418600052371
2014-12-01,SW4,9.715467292364094
2014-12-01,NW6,
2014-12-01,NW7,
2014-12-01,NB1,
2014-12-01,WC20,8.856939290904219
2014-12-01,WC19,10.83336524754792
2014-12-01,SW3,10.025969862135302
2014-12-01,WC18,13.236658835667525
2014-12-01,WC17,15.466547757195451
2014-12-01,SW5,14.075868492772617
2014-12-01,SW6,12.563464270143308
2014-12-01,WC12,17.489936534925572
2014-12-01,WC8,17.410676646130863
2014-12-01,WC11,11.360989617848466
2014-12-01,WC25,12.963661034197642
2014-12-01,WC16,5.993241745274583
2014-12-01,WC15,9.736648953348398
2014-12-01,NW1,9.159934302690697
2014-12-01,NW2,9.866824938247895
2014-12-01,NW3,9.552115542296029
2014-12-01,NW4,14.850638199939816
2014-12-01,NW5,10.96603799371327
