,FieldID,date,NDVI,Year,Month,NDVI_Aug
15718,WC15,2008-10-09,0.3145371072262887,2008,10,0.6735445500746298
15726,WC24,2008-10-09,0.2085514954885672,2008,10,0.231195461345734
15730,WC13,2008-10-09,0.6409658173532546,2008,10,0.8010866654997557
15731,WC9,2008-10-09,0.2141570660285557,2008,10,0.4850799145209287
15732,SW1,2008-10-09,0.2073935409382715,2008,10,0.491298571876219
15733,SW2,2008-10-09,0.1681868817592582,2008,10,0.1944475080831287
15734,WC10,2008-10-09,0.3329952472341178,2008,10,0.3642161759923158
15735,WC14,2008-10-09,0.3498899895016837,2008,10,0.8122634727324199
15736,WC7,2008-10-09,0.3466298288608263,2008,10,0.3801357567189322
15712,SW6,2008-10-09,0.3659769585408518,2008,10,0.7442529999118603
15711,SW5,2008-10-09,0.2222362546555073,2008,10,0.8361687370127379
11568,WC2,2008-10-09,0.2399914528392408,2008,10,0.2396811697736282
11573,WC26,2008-10-09,0.3508984129411751,2008,10,0.7013485284503654
11567,WC1,2008-10-09,0.3264096342797772,2008,10,0.7704234780257192
11572,WC5,2008-10-09,0.1976061560825465,2008,10,0.8162923979986115
11571,WC4,2008-10-09,0.2077283881420726,2008,10,0.8152448791834092
11570,WC6,2008-10-09,0.4148416339633047,2008,10,0.3991596504839339
11580,SW3,2008-10-09,0.306516435526396,2008,10,0.7534572005221903
11578,WC20,2008-10-09,0.3141774650352645,2008,10,0.4324508788840672
11581,WC18,2008-10-09,0.2595822617564394,2008,10,0.6141914643328062
11585,WC12,2008-10-09,0.382785328399762,2008,10,0.7885155034696808
11586,WC8,2008-10-09,0.1810853967524649,2008,10,0.7914599632587594
11587,WC11,2008-10-09,0.6714503023416738,2008,10,0.7325047788357236
15708,SW3,2008-10-09,0.3049982083523021,2008,10,0.7534572005221903
11588,WC25,2008-10-09,0.1849630356132329,2008,10,0.2196611017029013
11569,WC3,2008-10-09,0.3517642088741312,2008,10,0.2244085773933253
11582,WC17,2008-10-09,0.2378373195129816,2008,10,0.8034569869856365
11579,WC19,2008-10-09,0.2853844549246692,2008,10,0.7906727066325795
1796,NC1,2008-10-11,0.3487198970539441,2008,10,0.750448964541507
1795,NC2,2008-10-11,0.524981820415171,2008,10,0.7568664892264524
23455,WC11,2008-10-16,0.602422568713558,2008,10,0.7325047788357236
19531,NW7,2008-10-16,0.4784168600011044,2008,10,0.8444378553996761
19532,NB1,2008-10-16,0.5274983916885895,2008,10,0.5571643822610663
19546,NW1,2008-10-16,0.1743435587125096,2008,10,0.288268762754725
19547,NW2,2008-10-16,0.2865589031606999,2008,10,0.826937320104663
19548,NW3,2008-10-16,0.1481603967887892,2008,10,0.3085482166334953
19550,NW5,2008-10-16,0.1634979629132303,2008,10,0.8146891279890708
19530,NW6,2008-10-16,0.2275275906424577,2008,10,0.7500156926173539
19549,NW4,2008-10-16,0.2773827458649567,2008,10,0.8319768654698207
23456,WC25,2008-10-16,0.1948409329263625,2008,10,0.2196611017029013
23475,WC14,2008-10-16,0.4433630755843961,2008,10,0.8122634727324199
23471,WC9,2008-10-16,0.2049988906531713,2008,10,0.4850799145209287
23438,WC6,2008-10-16,0.2977134039501006,2008,10,0.3991596504839339
23439,WC4,2008-10-16,0.2251106473733059,2008,10,0.8152448791834092
23440,WC5,2008-10-16,0.2119517145214891,2008,10,0.8162923979986115
23442,SW4,2008-10-16,0.2345218302437445,2008,10,0.7745846012190024
23446,WC20,2008-10-16,0.2583934569464977,2008,10,0.4324508788840672
23447,WC19,2008-10-16,0.1628839751922028,2008,10,0.7906727066325795
23448,SW3,2008-10-16,0.1619608478056781,2008,10,0.7534572005221903
23449,WC18,2008-10-16,0.2548892464392236,2008,10,0.6141914643328062
23450,WC17,2008-10-16,0.2805207846426644,2008,10,0.8034569869856365
23451,SW5,2008-10-16,0.1371750540509491,2008,10,0.8361687370127379
23472,SW1,2008-10-16,0.1648296505921235,2008,10,0.491298571876219
23473,SW2,2008-10-16,0.1614995064508252,2008,10,0.1944475080831287
23474,WC10,2008-10-16,0.2594992158503892,2008,10,0.3642161759923158
23454,WC8,2008-10-16,0.1656937635624058,2008,10,0.7914599632587594
23476,WC7,2008-10-16,0.2578576384738638,2008,10,0.3801357567189322
23452,SW6,2008-10-16,0.2953086771065477,2008,10,0.7442529999118603
23470,WC13,2008-10-16,0.5545855931379992,2008,10,0.8010866654997557
23469,WC21,2008-10-16,0.1719718218496254,2008,10,0.8082010037357918
23453,WC12,2008-10-16,0.2894335651349515,2008,10,0.7885155034696808
23437,WC3,2008-10-16,0.3455067940398779,2008,10,0.2244085773933253
23466,WC24,2008-10-16,0.2419878520986798,2008,10,0.231195461345734
23457,WC16,2008-10-16,0.5212950945443202,2008,10,0.6260168287576565
23458,WC15,2008-10-16,0.2657616288324824,2008,10,0.6735445500746298
23465,WC22,2008-10-16,0.1411540112717228,2008,10,0.701645933647907
27772,SW1,2008-10-16,0.1770796230474676,2008,10,0.491298571876219
23464,WC23,2008-10-16,0.3176178313696419,2008,10,0.4636395902817209
27751,SW5,2008-10-16,0.1490432442023422,2008,10,0.8361687370127379
23436,WC2,2008-10-16,0.2019633300518243,2008,10,0.2396811697736282
27752,SW6,2008-10-16,0.3070023503347985,2008,10,0.7442529999118603
27742,SW4,2008-10-16,0.2460173363624598,2008,10,0.7745846012190024
23435,WC1,2008-10-16,0.2383995407367821,2008,10,0.7704234780257192
5236,NC1,2008-10-18,0.3017753969137245,2008,10,0.750448964541507
5235,NC2,2008-10-18,0.3801219693398872,2008,10,0.7568664892264524
11632,WC16,2008-10-25,0.4610638064343481,2008,10,0.6260168287576565
11631,WC25,2008-10-25,0.22309047900741,2008,10,0.2196611017029013
11630,WC11,2008-10-25,0.5027943778724101,2008,10,0.7325047788357236
11611,WC2,2008-10-25,0.1961145132652447,2008,10,0.2396811697736282
11628,WC12,2008-10-25,0.2146022026132179,2008,10,0.7885155034696808
11625,WC17,2008-10-25,0.2813736834705644,2008,10,0.8034569869856365
11624,WC18,2008-10-25,0.2672225001883286,2008,10,0.6141914643328062
11623,SW3,2008-10-25,0.1532815997291793,2008,10,0.7534572005221903
11622,WC19,2008-10-25,0.1510283972143017,2008,10,0.7906727066325795
11621,WC20,2008-10-25,0.1923033514769052,2008,10,0.4324508788840672
11612,WC3,2008-10-25,0.3391779817809619,2008,10,0.2244085773933253
11616,WC26,2008-10-25,0.2397042587972917,2008,10,0.7013485284503654
11615,WC5,2008-10-25,0.2216743860857885,2008,10,0.8162923979986115
11610,WC1,2008-10-25,0.180757701280207,2008,10,0.7704234780257192
11633,WC15,2008-10-25,0.2514495166830211,2008,10,0.6735445500746298
11613,WC6,2008-10-25,0.2128214378287035,2008,10,0.3991596504839339
11614,WC4,2008-10-25,0.2386434162873459,2008,10,0.8152448791834092
11634,NW1,2008-10-25,0.1305566368777939,2008,10,0.288268762754725
11641,WC24,2008-10-25,0.2741260898373088,2008,10,0.231195461345734
11636,NW3,2008-10-25,0.1446054202935459,2008,10,0.3085482166334953
8409,NW1,2008-10-25,0.1345121126948728,2008,10,0.288268762754725
8410,NW2,2008-10-25,0.1862365911790788,2008,10,0.826937320104663
8411,NW3,2008-10-25,0.1494102853242248,2008,10,0.3085482166334953
8412,NW4,2008-10-25,0.1887766340815359,2008,10,0.8319768654698207
8413,NW5,2008-10-25,0.1531928406788609,2008,10,0.8146891279890708
11652,WC27,2008-10-25,0.2378786032239099,2008,10,0.2505004069951598
11651,WC7,2008-10-25,0.2044884781142597,2008,10,0.3801357567189322
11650,WC14,2008-10-25,0.506540946117413,2008,10,0.8122634727324199
11649,WC10,2008-10-25,0.2206814132937209,2008,10,0.3642161759923158
11648,SW2,2008-10-25,0.1665515907845221,2008,10,0.1944475080831287
11646,WC9,2008-10-25,0.1972115710051001,2008,10,0.4850799145209287
11645,WC13,2008-10-25,0.4567379547750751,2008,10,0.8010866654997557
11644,WC21,2008-10-25,0.1441105336350966,2008,10,0.8082010037357918
11640,WC22,2008-10-25,0.1856968171437853,2008,10,0.701645933647907
11639,WC23,2008-10-25,0.3031211893228434,2008,10,0.4636395902817209
11638,NW5,2008-10-25,0.1503962473252576,2008,10,0.8146891279890708
11637,NW4,2008-10-25,0.1796681959892647,2008,10,0.8319768654698207
11635,NW2,2008-10-25,0.1813122539219078,2008,10,0.826937320104663
11629,WC8,2008-10-25,0.1921924313465466,2008,10,0.7914599632587594
15757,WC8,2008-10-25,0.1910614324272808,2008,10,0.7914599632587594
15776,SW2,2008-10-25,0.1637146711853236,2008,10,0.1944475080831287
15754,SW5,2008-10-25,0.1431194369014594,2008,10,0.8361687370127379
15753,WC17,2008-10-25,0.2723951670084291,2008,10,0.8034569869856365
15751,SW3,2008-10-25,0.1514336233774395,2008,10,0.7534572005221903
15745,SW4,2008-10-25,0.1850600359964652,2008,10,0.7745846012190024
15744,WC26,2008-10-25,0.2364085436407879,2008,10,0.7013485284503654
15755,SW6,2008-10-25,0.2205188465515015,2008,10,0.7442529999118603
15756,WC12,2008-10-25,0.2136754225377456,2008,10,0.7885155034696808
15758,WC11,2008-10-25,0.5042189126328763,2008,10,0.7325047788357236
15759,WC25,2008-10-25,0.2189712915848586,2008,10,0.2196611017029013
15761,WC15,2008-10-25,0.2516082697770089,2008,10,0.6735445500746298
15760,WC16,2008-10-25,0.4748639269704455,2008,10,0.6260168287576565
15773,WC13,2008-10-25,0.4578557474426581,2008,10,0.8010866654997557
15774,WC9,2008-10-25,0.1976509234180257,2008,10,0.4850799145209287
15775,SW1,2008-10-25,0.1575517122286923,2008,10,0.491298571876219
15777,WC10,2008-10-25,0.2209995834677526,2008,10,0.3642161759923158
15778,WC14,2008-10-25,0.5067464772551029,2008,10,0.8122634727324199
15779,WC7,2008-10-25,0.2044313672731729,2008,10,0.3801357567189322
15780,WC27,2008-10-25,0.2348351890914114,2008,10,0.2505004069951598
15769,WC24,2008-10-25,0.269525452021141,2008,10,0.231195461345734
1839,NC1,2008-10-27,0.2655958110541362,2008,10,0.750448964541507
1838,NC2,2008-10-27,0.2818422790632004,2008,10,0.7568664892264524
23478,WC1,2008-11-01,0.1671828924733674,2008,11,0.7704234780257192
23507,WC23,2008-11-01,0.2981694907819083,2008,11,0.4636395902817209
23508,WC22,2008-11-01,0.2030445759654016,2008,11,0.701645933647907
23509,WC24,2008-11-01,0.3104579559312971,2008,11,0.231195461345734
23479,WC2,2008-11-01,0.2045325331566865,2008,11,0.2396811697736282
23481,WC6,2008-11-01,0.1977569985149929,2008,11,0.3991596504839339
19592,NW4,2008-11-01,0.1991979518805965,2008,11,0.8319768654698207
19591,NW3,2008-11-01,0.1532569723393106,2008,11,0.3085482166334953
19590,NW2,2008-11-01,0.189165828331661,2008,11,0.826937320104663
19589,NW1,2008-11-01,0.1684618103960225,2008,11,0.288268762754725
19575,NB1,2008-11-01,0.2868692117405957,2008,11,0.5571643822610663
19574,NW7,2008-11-01,0.2928664458667793,2008,11,0.8444378553996761
19573,NW6,2008-11-01,0.1814794746521066,2008,11,0.7500156926173539
23501,WC15,2008-11-01,0.2595503460782165,2008,11,0.6735445500746298
23500,WC16,2008-11-01,0.4445747033132284,2008,11,0.6260168287576565
23499,WC25,2008-11-01,0.2323122738196362,2008,11,0.2196611017029013
23498,WC11,2008-11-01,0.4988868948189207,2008,11,0.7325047788357236
23497,WC8,2008-11-01,0.2186040539927891,2008,11,0.7914599632587594
23496,WC12,2008-11-01,0.2174185994046325,2008,11,0.7885155034696808
23495,SW6,2008-11-01,0.172439428786721,2008,11,0.7442529999118603
23494,SW5,2008-11-01,0.1448348343060753,2008,11,0.8361687370127379
23493,WC17,2008-11-01,0.3290585361565246,2008,11,0.8034569869856365
23492,WC18,2008-11-01,0.2768217491443016,2008,11,0.6141914643328062
23491,SW3,2008-11-01,0.1628218920641984,2008,11,0.7534572005221903
23490,WC19,2008-11-01,0.1499683771853704,2008,11,0.7906727066325795
23489,WC20,2008-11-01,0.2277229525527448,2008,11,0.4324508788840672
23485,SW4,2008-11-01,0.1642937230823201,2008,11,0.7745846012190024
23483,WC5,2008-11-01,0.238470789287141,2008,11,0.8162923979986115
23482,WC4,2008-11-01,0.2579866382637585,2008,11,0.8152448791834092
23480,WC3,2008-11-01,0.3428639983247963,2008,11,0.2244085773933253
23512,WC21,2008-11-01,0.1495431343540057,2008,11,0.8082010037357918
19593,NW5,2008-11-01,0.1654957611381432,2008,11,0.8146891279890708
23514,WC9,2008-11-01,0.1848401874526509,2008,11,0.4850799145209287
23515,SW1,2008-11-01,0.1425898290318514,2008,11,0.491298571876219
23516,SW2,2008-11-01,0.169471773210409,2008,11,0.1944475080831287
23517,WC10,2008-11-01,0.2191299304506603,2008,11,0.3642161759923158
27815,SW1,2008-11-01,0.1570498949597669,2008,11,0.491298571876219
27795,SW6,2008-11-01,0.187181564830399,2008,11,0.7442529999118603
27794,SW5,2008-11-01,0.1586568896116478,2008,11,0.8361687370127379
27785,SW4,2008-11-01,0.1781117646371735,2008,11,0.7745846012190024
23513,WC13,2008-11-01,0.4558124563409861,2008,11,0.8010866654997557
23519,WC7,2008-11-01,0.1905687057122357,2008,11,0.3801357567189322
23518,WC14,2008-11-01,0.5412637156744166,2008,11,0.8122634727324199
5278,NC2,2008-11-03,0.1874423033936228,2008,11,0.7568664892264524
5279,NC1,2008-11-03,0.2172361223936044,2008,11,0.750448964541507
1882,NC1,2008-11-12,0.2286526543785045,2008,11,0.750448964541507
1881,NC2,2008-11-12,0.1965155978020087,2008,11,0.7568664892264524
23536,WC17,2008-11-17,0.4572585422032318,2008,11,0.8034569869856365
23538,SW6,2008-11-17,0.1779855355084043,2008,11,0.7442529999118603
23537,SW5,2008-11-17,0.1674598904981819,2008,11,0.8361687370127379
23539,WC12,2008-11-17,0.1809191047528515,2008,11,0.7885155034696808
23540,WC8,2008-11-17,0.2984562947606446,2008,11,0.7914599632587594
23541,WC11,2008-11-17,0.4350365315542751,2008,11,0.7325047788357236
23542,WC25,2008-11-17,0.2894147746148971,2008,11,0.2196611017029013
23563,WC27,2008-11-17,0.2799822505850437,2008,11,0.2505004069951598
23562,WC7,2008-11-17,0.1791545679750393,2008,11,0.3801357567189322
27828,SW4,2008-11-17,0.1825949141919317,2008,11,0.7745846012190024
23561,WC14,2008-11-17,0.5001475885140816,2008,11,0.8122634727324199
23559,SW2,2008-11-17,0.1954978701742385,2008,11,0.1944475080831287
23558,SW1,2008-11-17,0.1514316124194029,2008,11,0.491298571876219
23557,WC9,2008-11-17,0.1929416183088023,2008,11,0.4850799145209287
23556,WC13,2008-11-17,0.5201830835699961,2008,11,0.8010866654997557
23555,WC21,2008-11-17,0.1511309311960616,2008,11,0.8082010037357918
23552,WC24,2008-11-17,0.4301457458168301,2008,11,0.231195461345734
23551,WC22,2008-11-17,0.2768749850469139,2008,11,0.701645933647907
23550,WC23,2008-11-17,0.3384949931514819,2008,11,0.4636395902817209
23560,WC10,2008-11-17,0.2482017471822321,2008,11,0.3642161759923158
23544,WC15,2008-11-17,0.3004138861986414,2008,11,0.6735445500746298
23535,WC18,2008-11-17,0.3354420727467042,2008,11,0.6141914643328062
23533,WC19,2008-11-17,0.1650968739370589,2008,11,0.7906727066325795
19617,NW7,2008-11-17,0.2258217987926687,2008,11,0.8444378553996761
19632,NW1,2008-11-17,0.1523849459976828,2008,11,0.288268762754725
19633,NW2,2008-11-17,0.174995945325489,2008,11,0.826937320104663
19634,NW3,2008-11-17,0.1605344629163999,2008,11,0.3085482166334953
19635,NW4,2008-11-17,0.1731905158031334,2008,11,0.8319768654698207
19636,NW5,2008-11-17,0.2076407561383616,2008,11,0.8146891279890708
27858,SW1,2008-11-17,0.1594390398570224,2008,11,0.491298571876219
27838,SW6,2008-11-17,0.1873517109808476,2008,11,0.7442529999118603
27837,SW5,2008-11-17,0.1769543625508154,2008,11,0.8361687370127379
23534,SW3,2008-11-17,0.2064556006155902,2008,11,0.7534572005221903
23521,WC1,2008-11-17,0.1831616143727971,2008,11,0.7704234780257192
19616,NW6,2008-11-17,0.1768610267774876,2008,11,0.7500156926173539
23523,WC3,2008-11-17,0.4164846722412866,2008,11,0.2244085773933253
23524,WC6,2008-11-17,0.1895017356383823,2008,11,0.3991596504839339
23525,WC4,2008-11-17,0.3671869931176971,2008,11,0.8152448791834092
23526,WC5,2008-11-17,0.3555853224340997,2008,11,0.8162923979986115
23527,WC26,2008-11-17,0.2324114970419254,2008,11,0.7013485284503654
23528,SW4,2008-11-17,0.1738509322302911,2008,11,0.7745846012190024
23532,WC20,2008-11-17,0.2295944992084235,2008,11,0.4324508788840672
23522,WC2,2008-11-17,0.2351434173852151,2008,11,0.2396811697736282
23543,WC16,2008-11-17,0.3832624566810864,2008,11,0.6260168287576565
5321,NC2,2008-11-19,0.1725927645136288,2008,11,0.7568664892264524
15801,WC11,2008-11-26,0.4113905005800015,2008,11,0.7325047788357236
15819,SW2,2008-11-26,0.1859040474476144,2008,11,0.1944475080831287
15820,WC10,2008-11-26,0.2130608606369069,2008,11,0.3642161759923158
15821,WC14,2008-11-26,0.3909407998625069,2008,11,0.8122634727324199
15823,WC27,2008-11-26,0.2858230622251778,2008,11,0.2505004069951598
15818,SW1,2008-11-26,0.1425243476700994,2008,11,0.491298571876219
15822,WC7,2008-11-26,0.1916379778971406,2008,11,0.3801357567189322
11689,WC9,2008-11-26,0.1910510844573862,2008,11,0.4850799145209287
11694,WC7,2008-11-26,0.1889025140306576,2008,11,0.3801357567189322
11659,WC26,2008-11-26,0.1835976526912586,2008,11,0.7013485284503654
11658,WC5,2008-11-26,0.3830384607256453,2008,11,0.8162923979986115
11657,WC4,2008-11-26,0.3908358423489708,2008,11,0.8152448791834092
11656,WC6,2008-11-26,0.1913856309882059,2008,11,0.3991596504839339
11655,WC3,2008-11-26,0.3718717866058168,2008,11,0.2244085773933253
11654,WC2,2008-11-26,0.2199040736073746,2008,11,0.2396811697736282
11653,WC1,2008-11-26,0.1819515227727595,2008,11,0.7704234780257192
11695,WC27,2008-11-26,0.2914078209942744,2008,11,0.2505004069951598
15816,WC13,2008-11-26,0.4367938700196029,2008,11,0.8010866654997557
15787,WC26,2008-11-26,0.1765645950308638,2008,11,0.7013485284503654
15788,SW4,2008-11-26,0.1682262143413177,2008,11,0.7745846012190024
15794,SW3,2008-11-26,0.2099936945365109,2008,11,0.7534572005221903
15797,SW5,2008-11-26,0.1695358567288661,2008,11,0.8361687370127379
15798,SW6,2008-11-26,0.1584111198046479,2008,11,0.7442529999118603
15804,WC15,2008-11-26,0.2735252001277166,2008,11,0.6735445500746298
15799,WC12,2008-11-26,0.1812197996799158,2008,11,0.7885155034696808
15812,WC24,2008-11-26,0.4431279984802659,2008,11,0.231195461345734
11665,WC19,2008-11-26,0.1590526776294378,2008,11,0.7906727066325795
11664,WC20,2008-11-26,0.2211910217794363,2008,11,0.4324508788840672
11667,WC18,2008-11-26,0.3271211023516189,2008,11,0.6141914643328062
11693,WC14,2008-11-26,0.3904599407773341,2008,11,0.8122634727324199
11692,WC10,2008-11-26,0.2134725416569136,2008,11,0.3642161759923158
11691,SW2,2008-11-26,0.1866596979467147,2008,11,0.1944475080831287
15802,WC25,2008-11-26,0.2955274225473889,2008,11,0.2196611017029013
11688,WC13,2008-11-26,0.435756728317004,2008,11,0.8010866654997557
11687,WC21,2008-11-26,0.1491120025087897,2008,11,0.8082010037357918
11666,SW3,2008-11-26,0.2100877215934021,2008,11,0.7534572005221903
11683,WC22,2008-11-26,0.2908679709400723,2008,11,0.701645933647907
11684,WC24,2008-11-26,0.4444247038829923,2008,11,0.231195461345734
11676,WC15,2008-11-26,0.2742084780928763,2008,11,0.6735445500746298
15817,WC9,2008-11-26,0.1925145584336035,2008,11,0.4850799145209287
11674,WC25,2008-11-26,0.2965849938694455,2008,11,0.2196611017029013
11673,WC11,2008-11-26,0.4101772913742311,2008,11,0.7325047788357236
11672,WC8,2008-11-26,0.3110417166646667,2008,11,0.7914599632587594
11671,WC12,2008-11-26,0.1819368190818103,2008,11,0.7885155034696808
11668,WC17,2008-11-26,0.4797617348991398,2008,11,0.8034569869856365
11682,WC23,2008-11-26,0.3203041608212441,2008,11,0.4636395902817209
11675,WC16,2008-11-26,0.2874315980593155,2008,11,0.6260168287576565
27871,SW4,2008-12-03,0.1646831279897961,2008,12,0.7745846012190024
27880,SW5,2008-12-03,0.1739416258060784,2008,12,0.8361687370127379
27881,SW6,2008-12-03,0.1638757744677248,2008,12,0.7442529999118603
27901,SW1,2008-12-03,0.0995338861072821,2008,12,0.491298571876219
19660,NW7,2008-12-19,0.0245025404730976,2008,12,0.8444378553996761
19659,NW6,2008-12-19,0.0223676225132369,2008,12,0.7500156926173539
19661,NB1,2008-12-19,-0.0061908565635896,2008,12,0.5571643822610663
11735,WC10,2009-01-13,0.1903651028845871,2009,1,0.780657374364013
11699,WC6,2009-01-13,0.1737516772594382,2009,1,0.8074854602397071
11698,WC3,2009-01-13,0.1888389154128188,2009,1,0.797868087150741
11697,WC2,2009-01-13,0.167932272535133,2009,1,0.7703754299663121
11696,WC1,2009-01-13,0.1759221971544612,2009,1,0.454726729901877
15841,SW6,2009-01-13,0.2252038094897786,2009,1,0.8046925630598311
11737,WC7,2009-01-13,0.1728864333168303,2009,1,0.7865459051587554
15831,SW4,2009-01-13,0.1633944940029117,2009,1,0.6782397890619573
15840,SW5,2009-01-13,0.125488757326243,2009,1,0.6536892012059138
15865,WC7,2009-01-13,0.1856092460550895,2009,1,0.7865459051587554
15864,WC14,2009-01-13,0.2723169520656667,2009,1,0.758680294099212
11700,WC4,2009-01-13,0.3027941479409035,2009,1,0.6609495929153136
15861,SW1,2009-01-13,0.1639761228391239,2009,1,0.7943358605212885
15860,WC9,2009-01-13,0.1926867991663165,2009,1,0.7915980420524129
15859,WC13,2009-01-13,0.2886918270086264,2009,1,0.7726220484551639
15855,WC24,2009-01-13,0.2080428283818699,2009,1,0.5572996180931122
15847,WC15,2009-01-13,0.2597512901484235,2009,1,0.7179850650148021
15845,WC25,2009-01-13,0.2111362728724918,2009,1,0.2301932531323233
15844,WC11,2009-01-13,0.3256937877739355,2009,1,0.7215107511798895
15843,WC8,2009-01-13,0.2536506749129766,2009,1,0.6334752736226379
11734,SW2,2009-01-13,0.1674757624442572,2009,1,0.7054921865948036
11736,WC14,2009-01-13,0.2634888805342033,2009,1,0.758680294099212
15863,WC10,2009-01-13,0.2054518412020874,2009,1,0.780657374364013
11707,WC20,2009-01-13,0.1343111921234845,2009,1,0.8083713146567696
11708,WC19,2009-01-13,0.1263607312566903,2009,1,0.516892171575167
11732,WC9,2009-01-13,0.1808932365878877,2009,1,0.7915980420524129
11731,WC13,2009-01-13,0.2752934583735839,2009,1,0.7726220484551639
11730,WC21,2009-01-13,0.1662560192770779,2009,1,0.8021938078754708
11701,WC5,2009-01-13,0.2888920220805676,2009,1,0.4215568521099293
11726,WC22,2009-01-13,0.2279849317656673,2009,1,0.4226317780146476
11725,WC23,2009-01-13,0.1910290128176379,2009,1,0.7686532664958536
11719,WC15,2009-01-13,0.2221343584510466,2009,1,0.7179850650148021
11727,WC24,2009-01-13,0.3411945389996439,2009,1,0.5572996180931122
11717,WC25,2009-01-13,0.2286999077837779,2009,1,0.2301932531323233
11718,WC16,2009-01-13,0.2067778808984027,2009,1,0.7946801790619116
11709,SW3,2009-01-13,0.1802647814642819,2009,1,0.2173091733172779
11710,WC18,2009-01-13,0.2212321156813124,2009,1,0.6647571374777949
15842,WC12,2009-01-13,0.1785339545244171,2009,1,0.7483558331892061
11714,WC12,2009-01-13,0.1775187040112442,2009,1,0.7483558331892061
11715,WC8,2009-01-13,0.2464389930428905,2009,1,0.6334752736226379
11716,WC11,2009-01-13,0.3128784049023252,2009,1,0.7215107511798895
11711,WC17,2009-01-13,0.3507868081709488,2009,1,0.484238347707131
19722,NW5,2009-01-20,0.1598332867031686,2009,1,0.3311570053618117
19720,NW3,2009-01-20,0.1513821548210088,2009,1,0.7332683596940653
19719,NW2,2009-01-20,0.1592830235951886,2009,1,0.7657107288150878
19718,NW1,2009-01-20,0.1654430481098432,2009,1,0.752572717526493
19704,NB1,2009-01-20,0.1678019564329916,2009,1,0.7217464788960934
19703,NW7,2009-01-20,0.1621037987925394,2009,1,0.8323433447511503
19702,NW6,2009-01-20,0.1597343305974397,2009,1,0.640694982979939
19721,NW4,2009-01-20,0.16109493560812,2009,1,0.758541423202319
23625,WC12,2009-01-20,0.1626077153432721,2009,1,0.7483558331892061
23641,WC21,2009-01-20,0.167790251514358,2009,1,0.8021938078754708
23620,SW3,2009-01-20,0.1771623863173644,2009,1,0.2173091733172779
23619,WC19,2009-01-20,0.1599423168441465,2009,1,0.516892171575167
23618,WC20,2009-01-20,0.1833750144771758,2009,1,0.8083713146567696
23614,SW4,2009-01-20,0.1525440812683428,2009,1,0.6782397890619573
23613,WC26,2009-01-20,0.1643657692216104,2009,1,0.781805578404627
23612,WC5,2009-01-20,0.2974688642372449,2009,1,0.4215568521099293
23611,WC4,2009-01-20,0.3139610161960991,2009,1,0.6609495929153136
23610,WC6,2009-01-20,0.1708810456855812,2009,1,0.8074854602397071
23608,WC2,2009-01-20,0.1706590158631355,2009,1,0.7703754299663121
23607,WC1,2009-01-20,0.1745576124760295,2009,1,0.454726729901877
27957,SW4,2009-01-20,0.1750840607118746,2009,1,0.6782397890619573
27966,SW5,2009-01-20,0.1712958890614825,2009,1,0.6536892012059138
27967,SW6,2009-01-20,0.1664023470062507,2009,1,0.8046925630598311
27987,SW1,2009-01-20,0.1587537300270786,2009,1,0.7943358605212885
23642,WC13,2009-01-20,0.2996252284871569,2009,1,0.7726220484551639
23621,WC18,2009-01-20,0.2166464263011912,2009,1,0.6647571374777949
23622,WC17,2009-01-20,0.359430060315787,2009,1,0.484238347707131
23609,WC3,2009-01-20,0.1797359482358561,2009,1,0.797868087150741
23624,SW6,2009-01-20,0.1442896566208786,2009,1,0.8046925630598311
23623,SW5,2009-01-20,0.1475523994702854,2009,1,0.6536892012059138
23644,SW1,2009-01-20,0.1352455729222533,2009,1,0.7943358605212885
23645,SW2,2009-01-20,0.1624588628342298,2009,1,0.7054921865948036
23647,WC14,2009-01-20,0.2790435455332564,2009,1,0.758680294099212
23648,WC7,2009-01-20,0.1633979374168727,2009,1,0.7865459051587554
23649,WC27,2009-01-20,0.2391081469246096,2009,1,0.3722147025014851
23638,WC24,2009-01-20,0.374757529123545,2009,1,0.5572996180931122
23646,WC10,2009-01-20,0.1789441599471709,2009,1,0.780657374364013
23643,WC9,2009-01-20,0.1812676930070861,2009,1,0.7915980420524129
23636,WC23,2009-01-20,0.1825229331410203,2009,1,0.7686532664958536
23630,WC15,2009-01-20,0.216462860640172,2009,1,0.7179850650148021
23629,WC16,2009-01-20,0.1963150540700675,2009,1,0.7946801790619116
23628,WC25,2009-01-20,0.2441819117219964,2009,1,0.2301932531323233
23627,WC11,2009-01-20,0.3096870500602859,2009,1,0.7215107511798895
23637,WC22,2009-01-20,0.230330058427109,2009,1,0.4226317780146476
23626,WC8,2009-01-20,0.2527255158089991,2009,1,0.6334752736226379
15884,SW6,2009-01-29,0.1743251247393358,2009,1,0.8046925630598311
15883,SW5,2009-01-29,0.1748037551183907,2009,1,0.6536892012059138
15880,SW3,2009-01-29,0.1976329495718653,2009,1,0.2173091733172779
15874,SW4,2009-01-29,0.1783712492671527,2009,1,0.6782397890619573
11742,WC6,2009-01-29,0.1753262575914635,2009,1,0.8074854602397071
11739,WC1,2009-01-29,0.1802758894215873,2009,1,0.454726729901877
11741,WC3,2009-01-29,0.1822305113891973,2009,1,0.797868087150741
15885,WC12,2009-01-29,0.1850421021420975,2009,1,0.7483558331892061
15873,WC26,2009-01-29,0.1770696630971045,2009,1,0.781805578404627
